year,semester,Department,Subject,Course,Instructor,A,B,C,D,F,IP,IX,NP,P,W,RD,Total
2016,spring,Art,AHIS,10A,ZARCONE J,6,,1,3,1,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,AHIS,10A,MINCKLEY J L,12,,,,3,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,AHIS,10A,KARLSEN A M,10,6,4,,2,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,AHIS,10A,BADGER C P,13,2,2,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10A,SCHMELTZ L A,3,5,1,,3,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10A,BADGER C P,14,3,,,3,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10A,ARGOTE C A,9,7,5,1,2,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10A,KARLSEN A M,15,2,3,1,3,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10A,SHIBATA J M,11,8,,,5,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10A,MITCHELL R,9,3,2,,,,3,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10A,WHEAT N R,8,,3,2,3,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10B,BADGER C P,17,6,4,,1,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10B,WINSRYG M W,7,3,4,1,2,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10B,DAVIS R L,22,6,1,,2,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10B,MIYANO E,11,1,2,,3,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10C,BADGER C P,16,9,1,,,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10C,OBIAMIWE O D,10,3,,,3,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10C,OBIAMIWE O D,13,,,,4,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,10C,LUNDQUIST T,5,7,1,1,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,13,HARTMAN D G,24,5,1,,,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,13,HARTMAN D G,28,2,,,1,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,13,SILVER E M,21,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,13,BROMBERG T L,13,3,1,1,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,17A,JOLLER G,20,,,,2,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20A,HATTON C,6,11,2,,1,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20A,VICICH G M,15,6,4,,1,,,,1,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20A,THOMASON M M,11,9,2,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20A,HATTON C,15,1,4,,1,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20A,OTA N T,6,4,3,1,2,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20A,SYNICKY C M,4,7,3,1,4,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20A,HATTON C,16,6,2,,1,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20A,BURCHMAN J H,13,7,,,,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20A,VICICH G M,12,4,3,1,3,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20A,KOMPANEYETS M,12,3,5,,2,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20A,MAMMARELLA C J,7,4,2,,3,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20A,NORRIS T J,15,3,2,,2,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20A,ZARCONE J,6,1,4,,3,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20B,MAMMARELLA C J,6,9,3,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20B,KARLSEN A M,7,1,4,,3,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20B,KARLSEN A M,7,3,3,,2,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20B,HATTON C,25,,,,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20B,KOMPANEYETS M,12,2,1,1,4,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,20C,WINSRYG M W,6,3,,,2,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,21A,TRUJILLO M E,16,5,4,,1,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,21A,TRUJILLO M E,16,6,4,1,1,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,30A,SHIBATA J M,15,,1,,1,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,30C,OTA N T,14,,2,,1,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,31,TRUJILLO M E,15,3,,,3,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,31,LOPEZ L G,9,2,,,,,1,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,31,DAVIS R L,16,1,,,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,31,LOPEZ L G,1,2,3,,,,1,,1,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,32,DAVIS R L,14,1,,,1,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,32,LOPEZ L G,4,3,3,3,,,,,,,,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,33,TRUJILLO M E,16,4,,,1,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,34A,LOPEZ L G,15,3,1,4,2,,1,,1,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,34A,KAGAN SHARON,4,,2,,1,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,34B,LOPEZ L G,10,4,3,2,,,2,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,40A,HARTMAN D G,7,3,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,40A,HARTMAN D G,23,2,,,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,40A,HARTMAN D G,18,5,,,1,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,40A,BROMBERG T L,10,3,,1,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,40B,HARTMAN D G,7,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,40B,BROMBERG T L,6,1,1,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,40C,HARTMAN D G,4,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,41A,SIMON D L,12,3,1,,,,1,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,52A,PHILLIPS F,11,8,2,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,52A,PHILLIPS F,14,4,1,,,,,,,,,22,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,52A,PHILLIPS F,17,7,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,52B,PHILLIPS F,10,2,1,,,,,1,1,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,52C,PHILLIPS F,13,1,1,,,,,1,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,60,THOMASON M M,10,7,1,,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,60,SCHMELTZ L A,12,4,1,1,,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ART,90A,MEYER W J,1,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ARTS,88A,DAVIS R L,7,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,ARTS,88B,DAVIS R L,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Art,DESIGN,87J,HATTON C,21,,,,,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,20V,LINDHEIM G M,30,7,3,,6,,,,,,,59,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,20V,GARCIA S M,18,1,3,1,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,45W,LENNON G T,11,,2,,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,48V,ESKRIDGE B M,16,,,,,,,,,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,48W,BULLOCK J A,14,2,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,54W,GOLDENSON R M,9,,,,,,,,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,56V,SILVA L,18,3,,1,,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,56W,SILVA L,19,,1,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,57V,METICHECCHIA J H,14,,,,,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,60,BENDITSON A,2,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,60,O'FALLON D R,8,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,60,PIERCE T L,15,1,1,,1,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,60,GARCIA S M,12,5,1,1,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,60,CARLSTEN E B,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,60,LINDHEIM G M,7,1,,,1,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Athletics,VAR PE,60,RYAN N A,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,SCHRADER E,17,9,6,1,2,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,SCHRADER E,24,5,3,4,2,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,KNIGHT R B,7,,2,6,4,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,BROOKINS G T,5,4,3,3,2,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,PLATZ W A,6,9,10,3,10,,,1,,,,52,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,MAIER L S,17,8,7,3,2,,,,1,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,BARNEY S D,13,6,6,,12,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,TRIPPETTI V J,12,9,10,4,4,,,,,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,NAULT W H,15,7,3,1,6,,,1,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,RESNICK W J,24,10,1,1,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,HAIG J,7,9,5,,2,,1,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,BROOKINS G T,18,6,2,1,2,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,FITZGERALD R L,12,3,3,2,1,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,FITZGERALD R L,8,6,8,1,3,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,DEMETRE N J,15,11,5,,4,,,,1,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,KIM J S,11,4,4,1,7,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,MARES S,6,8,1,1,7,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,RESNICK W J,19,9,7,2,4,,,,1,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,HICKS L E,19,10,5,1,4,,,,1,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,1,NAULT W H,6,4,5,1,8,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,RUBIO C,7,10,6,3,,,1,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,TRIPPETTI V J,14,14,11,2,2,,,,1,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,MOORE E K,12,18,8,2,1,,,1,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,KNIGHT R B,15,9,8,4,3,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,HUANG AI M,39,10,5,1,,,,,,,,57,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,LU M,21,14,4,3,1,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,BROOKINS G T,8,3,10,4,1,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,ANDRE J M,18,8,5,,,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,DANIEL C,5,6,3,1,7,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,HUANG AI M,37,,5,,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,HUANG AI M,27,7,4,2,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,DANIEL C,4,2,8,2,1,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,CARBALLO P S,11,6,6,,4,,,,1,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,ARAKELIAN A,5,5,,,2,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,2,ARAKELIAN A,6,7,7,2,6,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,6,HUANG AI M,9,4,5,,2,,,,,,,28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,7,HUANG AI M,4,10,4,,1,,,,2,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,9,BERNSTEIN T D,12,17,3,,2,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,9,BERNSTEIN T D,25,9,1,,,,,,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,10A,LU M,9,5,2,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,10A,LU M,4,6,1,,2,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,10A,LU M,8,10,3,1,1,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,10B,LU M,14,7,2,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,10B,LU M,7,3,1,1,1,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,10B,BROOKINS G T,1,,1,,2,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,10C,HANSON M P,6,10,1,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,10C,HAIG J,8,6,6,,,,,,,,,24,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,11,CARBALLO P S,15,11,1,2,,,,,1,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,12,HANSON M P,7,13,2,,1,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,12,HANSON M P,13,8,5,,1,,,,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,15,RUBIO C,5,4,3,1,2,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,15,RUBIO C,4,14,5,3,4,,,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,16,RUBIO C,12,6,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,16,RUBIO C,4,12,7,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,21,PLATZ W A,2,2,1,,2,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,26,HALLIDAY-ROBERT CA E,7,5,,1,,,,,,,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,31A,VALDIVIA O,16,12,5,,2,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,31B,VALDIVIA O,9,,3,,1,,1,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,45,RESNICK W J,6,1,,,3,,,,1,,,16,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,45,RESNICK W J,3,6,2,2,,,,,,,,17,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,45,RESNICK W J,14,3,,1,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,ACCTG,45,EVERETT K M,2,,5,1,2,,,,,,,15,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,ROCKWELL C,11,4,10,2,4,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,SEDKY S M,20,16,4,1,2,,,,1,,,53,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,PAIK R,10,10,6,5,5,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,ROCKWELL C,6,7,6,4,9,,,,1,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,KELLY MARCELLA A,17,18,10,3,6,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,ROPER-CONLEY C,18,13,4,,10,,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,ROPER-CONLEY C,7,18,3,2,5,,2,,1,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,KELLY MARCELLA A,15,16,5,1,3,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,KELLY MARCELLA A,10,6,2,3,6,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,MANDELBAUM A B,21,3,1,1,4,,,,,,,34,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,VEAS S,41,,1,,,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,VEAS S,41,2,3,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,RODRIGUEZ K P,9,5,4,1,2,,,,,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,SHISHIDO K M,19,,9,,2,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,SHISHIDO K M,11,8,3,1,2,,,1,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,VEAS S,39,2,,,1,,,,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,SABOLIC P C,1,11,5,,5,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,ROPER-CONLEY C,8,8,1,5,11,,2,1,,,,42,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,OLIVERI J S,4,6,3,,6,,1,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,1,EVERETT K M,10,7,4,2,8,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,RADOS-CLOKE A,10,14,11,4,,,,,,,,49,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,RADOS-CLOKE A,7,11,18,5,,,,,,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,NASSER D M,22,10,8,2,2,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,RADOS-CLOKE A,8,8,18,4,3,,,,1,,,48,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,NASSER D M,22,9,9,2,4,,,,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,NASSER D M,24,,5,2,1,,,,,,,45,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,KLUGMAN E B,6,4,7,2,3,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,NASSER D M,5,12,8,,2,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,SINDELL S M,4,,10,3,1,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,HALLIDAY-ROBERT CA E,5,11,1,1,5,,,,1,,,27,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,HALLIDAY-ROBERT CA E,5,13,3,1,5,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,DOWNS J M,,7,5,1,12,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,KHALIL N,10,5,7,,2,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,KLUGMAN E B,3,4,8,5,5,,,,,,,29,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,KLUGMAN E B,10,6,6,5,3,,,,,,,39,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,5,DOWNS J M,2,2,10,2,10,,,,,,,32,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,6,NASSER D M,17,12,7,,1,,,,,,,38,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,6,HALLIDAY-ROBERT CA E,,5,5,,1,,,,,,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,11,MARGOLIS D L,6,13,3,,2,,,,,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,15,COMBS G E,9,3,3,,2,,,,,,,23,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,16,COMBS G E,4,,2,,7,,1,,2,,,35,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,20,PACCIORETTI T S,6,10,3,,13,,,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,20,KELLY MARCELLA A,28,4,1,1,4,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,20,KELLY MARCELLA A,31,11,2,,1,,,,1,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,20,SABOLIC P C,2,20,10,,6,,,,,,,43,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,20,VEAS S,21,6,3,1,3,,,1,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,20,SEDKY S M,15,8,5,2,1,,,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,20,SEDKY S M,7,6,1,2,7,,,,1,,,33,,,,,,,,,,,,,,,,,,,,,,,,,,,
2016,spring,Business,BUS,20,SEDKY S M,5,5,2,1,,,,,,,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,
